graph_id,graph_seed,n,mean_degree,max_degree,alpha,pfail,budget_ref,scaled_budget,seed_index,env_seed,policy,final_pr,n_active_final,solved,rounds_when_solved,spread_vs_random,instance_label
31,2026031,41,3.8048780487804876,15,0.05,0.05,1,1,0,202631000,risk,0.17192147531231408,17,False,,0.1415823914336704,all_fail
31,2026031,41,3.8048780487804876,15,0.05,0.05,1,1,1,202631001,betweenness,1.0,41,True,4.0,0.9119571683521713,decision_sensitive
31,2026031,41,3.8048780487804876,15,0.05,0.05,1,1,1,202631001,degree,1.0,41,True,4.0,0.9119571683521713,decision_sensitive
31,2026031,41,3.8048780487804876,15,0.05,0.05,1,1,1,202631001,greedy,1.0,41,True,4.0,0.9119571683521713,decision_sensitive
31,2026031,41,3.8048780487804876,15,0.05,0.05,1,1,1,202631001,random,0.08804283164782865,14,False,,0.0,decision_sensitive
31,2026031,41,3.8048780487804876,15,0.05,0.05,1,1,1,202631001,risk,1.0,41,True,4.0,0.9119571683521713,decision_sensitive
31,2026031,41,3.8048780487804876,15,0.05,0.05,1,1,2,202631002,betweenness,1.0,41,True,1.0,0.0,random_recovers
31,2026031,41,3.8048780487804876,15,0.05,0.05,1,1,2,202631002,degree,1.0,41,True,1.0,0.0,random_recovers
31,2026031,41,3.8048780487804876,15,0.05,0.05,1,1,2,202631002,greedy,1.0,41,True,1.0,0.0,random_recovers
31,2026031,41,3.8048780487804876,15,0.05,0.05,1,1,2,202631002,random,1.0,41,True,1.0,0.0,random_recovers
31,2026031,41,3.8048780487804876,15,0.05,0.05,1,1,2,202631002,risk,1.0,41,True,1.0,0.0,random_recovers
31,2026031,41,3.8048780487804876,15,0.05,0.05,1,1,3,202631003,betweenness,1.0,41,True,0.0,0.0,random_recovers
31,2026031,41,3.8048780487804876,15,0.05,0.05,1,1,3,202631003,degree,1.0,41,True,0.0,0.0,random_recovers
31,2026031,41,3.8048780487804876,15,0.05,0.05,1,1,3,202631003,greedy,1.0,41,True,0.0,0.0,random_recovers
31,2026031,41,3.8048780487804876,15,0.05,0.05,1,1,3,202631003,random,1.0,41,True,0.0,0.0,random_recovers
31,2026031,41,3.8048780487804876,15,0.05,0.05,1,1,3,202631003,risk,1.0,41,True,0.0,0.0,random_recovers
31,2026031,41,3.8048780487804876,15,0.05,0.05,1,1,4,202631004,betweenness,1.0,41,True,1.0,0.0,random_recovers
31,2026031,41,3.8048780487804876,15,0.05,0.05,1,1,4,202631004,degree,1.0,41,True,1.0,0.0,random_recovers
31,2026031,41,3.8048780487804876,15,0.05,0.05,1,1,4,202631004,greedy,1.0,41,True,1.0,0.0,random_recovers
31,2026031,41,3.8048780487804876,15,0.05,0.05,1,1,4,202631004,random,1.0,41,True,1.0,0.0,random_recovers
31,2026031,41,3.8048780487804876,15,0.05,0.05,1,1,4,202631004,risk,1.0,41,True,1.0,0.0,random_recovers
32,2026032,42,3.8095238095238093,13,0.05,0.05,1,1,0,202632000,betweenness,1.0,42,True,1.0,0.0,random_recovers
32,2026032,42,3.8095238095238093,13,0.05,0.05,1,1,0,202632000,degree,1.0,42,True,1.0,0.0,random_recovers
32,2026032,42,3.8095238095238093,13,0.05,0.05,1,1,0,202632000,greedy,1.0,42,True,1.0,0.0,random_recovers
32,2026032,42,3.8095238095238093,13,0.05,0.05,1,1,0,202632000,random,1.0,42,True,1.0,0.0,random_recovers
32,2026032,42,3.8095238095238093,13,0.05,0.05,1,1,0,202632000,risk,1.0,42,True,1.0,0.0,random_recovers
32,2026032,42,3.8095238095238093,13,0.05,0.05,1,1,1,202632001,betweenness,0.14512471655328796,16,False,,0.03231292517006801,all_fail
32,2026032,42,3.8095238095238093,13,0.05,0.05,1,1,1,202632001,degree,0.12811791383219956,16,False,,0.015306122448979609,all_fail
32,2026032,42,3.8095238095238093,13,0.05,0.05,1,1,1,202632001,greedy,0.14512471655328796,16,False,,0.03231292517006801,all_fail
32,2026032,42,3.8095238095238093,13,0.05,0.05,1,1,1,202632001,random,0.11281179138321995,17,False,,0.0,all_fail
32,2026032,42,3.8095238095238093,13,0.05,0.05,1,1,1,202632001,risk,0.0873015873015873,16,False,,-0.025510204081632654,all_fail
32,2026032,42,3.8095238095238093,13,0.05,0.05,1,1,2,202632002,betweenness,1.0,42,True,0.0,0.0,random_recovers
32,2026032,42,3.8095238095238093,13,0.05,0.05,1,1,2,202632002,degree,1.0,42,True,0.0,0.0,random_recovers
32,2026032,42,3.8095238095238093,13,0.05,0.05,1,1,2,202632002,greedy,1.0,42,True,0.0,0.0,random_recovers
32,2026032,42,3.8095238095238093,13,0.05,0.05,1,1,2,202632002,random,1.0,42,True,0.0,0.0,random_recovers
32,2026032,42,3.8095238095238093,13,0.05,0.05,1,1,2,202632002,risk,1.0,42,True,0.0,0.0,random_recovers
32,2026032,42,3.8095238095238093,13,0.05,0.05,1,1,3,202632003,betweenness,1.0,42,True,0.0,0.0,random_recovers
32,2026032,42,3.8095238095238093,13,0.05,0.05,1,1,3,202632003,degree,1.0,42,True,0.0,0.0,random_recovers
32,2026032,42,3.8095238095238093,13,0.05,0.05,1,1,3,202632003,greedy,1.0,42,True,0.0,0.0,random_recovers
32,2026032,42,3.8095238095238093,13,0.05,0.05,1,1,3,202632003,random,1.0,42,True,0.0,0.0,random_recovers
32,2026032,42,3.8095238095238093,13,0.05,0.05,1,1,3,202632003,risk,1.0,42,True,0.0,0.0,random_recovers
32,2026032,42,3.8095238095238093,13,0.05,0.05,1,1,4,202632004,betweenness,1.0,42,True,1.0,0.0,random_recovers
32,2026032,42,3.8095238095238093,13,0.05,0.05,1,1,4,202632004,degree,1.0,42,True,1.0,0.0,random_recovers
32,2026032,42,3.8095238095238093,13,0.05,0.05,1,1,4,202632004,greedy,1.0,42,True,1.0,0.0,random_recovers
32,2026032,42,3.8095238095238093,13,0.05,0.05,1,1,4,202632004,random,1.0,42,True,1.0,0.0,random_recovers
32,2026032,42,3.8095238095238093,13,0.05,0.05,1,1,4,202632004,risk,1.0,42,True,1.0,0.0,random_recovers
33,2026033,46,3.8260869565217392,13,0.05,0.05,1,1,0,202633000,betweenness,1.0,46,True,1.0,0.0,random_recovers
33,2026033,46,3.8260869565217392,13,0.05,0.05,1,1,0,202633000,degree,1.0,46,True,1.0,0.0,random_recovers
33,2026033,46,3.8260869565217392,13,0.05,0.05,1,1,0,202633000,greedy,1.0,46,True,1.0,0.0,random_recovers
33,2026033,46,3.8260869565217392,13,0.05,0.05,1,1,0,202633000,random,1.0,46,True,1.0,0.0,random_recovers
33,2026033,46,3.8260869565217392,13,0.05,0.05,1,1,0,202633000,risk,1.0,46,True,1.0,0.0,random_recovers
33,2026033,46,3.8260869565217392,13,0.05,0.05,1,1,1,202633001,betweenness,0.12098298676748581,16,False,,0.08412098298676747,all_fail
33,2026033,46,3.8260869565217392,13,0.05,0.05,1,1,1,202633001,degree,0.12098298676748581,16,False,,0.08412098298676747,all_fail
33,2026033,46,3.8260869565217392,13,0.05,0.05,1,1,1,202633001,greedy,0.136578449905482,17,False,,0.09971644612476367,all_fail
33,2026033,46,3.8260869565217392,13,0.05,0.05,1,1,1,202633001,random,0.03686200378071834,16,False,,0.0,all_fail
33,2026033,46,3.8260869565217392,13,0.05,0.05,1,1,1,202633001,risk,0.021739130434782608,14,False,,-0.015122873345935733,all_fail
33,2026033,46,3.8260869565217392,13,0.05,0.05,1,1,2,202633002,betweenness,1.0,46,True,1.0,0.0,random_recovers
33,2026033,46,3.8260869565217392,13,0.05,0.05,1,1,2,202633002,degree,1.0,46,True,1.0,0.0,random_recovers
33,2026033,46,3.8260869565217392,13,0.05,0.05,1,1,2,202633002,greedy,1.0,46,True,1.0,0.0,random_recovers
33,2026033,46,3.8260869565217392,13,0.05,0.05,1,1,2,202633002,random,1.0,46,True,1.0,0.0,random_recovers
33,2026033,46,3.8260869565217392,13,0.05,0.05,1,1,2,202633002,risk,1.0,46,True,1.0,0.0,random_recovers
33,2026033,46,3.8260869565217392,13,0.05,0.05,1,1,3,202633003,betweenness,1.0,46,True,0.0,0.0,random_recovers
33,2026033,46,3.8260869565217392,13,0.05,0.05,1,1,3,202633003,degree,1.0,46,True,0.0,0.0,random_recovers
33,2026033,46,3.8260869565217392,13,0.05,0.05,1,1,3,202633003,greedy,1.0,46,True,0.0,0.0,random_recovers
33,2026033,46,3.8260869565217392,13,0.05,0.05,1,1,3,202633003,random,1.0,46,True,0.0,0.0,random_recovers
33,2026033,46,3.8260869565217392,13,0.05,0.05,1,1,3,202633003,risk,1.0,46,True,0.0,0.0,random_recovers
33,2026033,46,3.8260869565217392,13,0.05,0.05,1,1,4,202633004,betweenness,0.09262759924385634,14,False,,0.019848771266540652,all_fail
33,2026033,46,3.8260869565217392,13,0.05,0.05,1,1,4,202633004,degree,0.09262759924385634,14,False,,0.019848771266540652,all_fail
33,2026033,46,3.8260869565217392,13,0.05,0.05,1,1,4,202633004,greedy,0.136578449905482,17,False,,0.06379962192816632,all_fail
33,2026033,46,3.8260869565217392,13,0.05,0.05,1,1,4,202633004,random,0.07277882797731569,18,False,,0.0,all_fail
33,2026033,46,3.8260869565217392,13,0.05,0.05,1,1,4,202633004,risk,0.05103969754253308,16,False,,-0.021739130434782608,all_fail
34,2026034,50,3.84,28,0.05,0.05,1,1,0,202634000,betweenness,0.4096,32,False,,0.398,all_fail
34,2026034,50,3.84,28,0.05,0.05,1,1,0,202634000,degree,0.1444,19,False,,0.1328,all_fail
34,2026034,50,3.84,28,0.05,0.05,1,1,0,202634000,greedy,0.17639999999999997,21,False,,0.16479999999999997,all_fail
34,2026034,50,3.84,28,0.05,0.05,1,1,0,202634000,random,0.011600000000000001,15,False,,0.0,all_fail
34,2026034,50,3.84,28,0.05,0.05,1,1,0,202634000,risk,0.019200000000000002,16,False,,0.007600000000000001,all_fail
34,2026034,50,3.84,28,0.05,0.05,1,1,1,202634001,betweenness,0.43560000000000004,33,False,,0.34440000000000004,all_fail
34,2026034,50,3.84,28,0.05,0.05,1,1,1,202634001,degree,0.5476,37,False,,0.4564,all_fail
34,2026034,50,3.84,28,0.05,0.05,1,1,1,202634001,greedy,0.81,45,False,,0.7188000000000001,all_fail
34,2026034,50,3.84,28,0.05,0.05,1,1,1,202634001,random,0.0912,18,False,,0.0,all_fail
34,2026034,50,3.84,28,0.05,0.05,1,1,1,202634001,risk,0.016,14,False,,-0.0752,all_fail
34,2026034,50,3.84,28,0.05,0.05,1,1,2,202634002,betweenness,0.36,30,False,,0.3524,all_fail
34,2026034,50,3.84,28,0.05,0.05,1,1,2,202634002,degree,0.1444,19,False,,0.1368,all_fail
34,2026034,50,3.84,28,0.05,0.05,1,1,2,202634002,greedy,0.1936,22,False,,0.186,all_fail
34,2026034,50,3.84,28,0.05,0.05,1,1,2,202634002,random,0.0076,13,False,,0.0,all_fail
34,2026034,50,3.84,28,0.05,0.05,1,1,2,202634002,risk,0.019200000000000002,16,False,,0.011600000000000003,all_fail
34,2026034,50,3.84,28,0.05,0.05,1,1,3,202634003,betweenness,0.1024,16,False,,0.0232,all_fail
34,2026034,50,3.84,28,0.05,0.05,1,1,3,202634003,degree,0.1024,16,False,,0.0232,all_fail
34,2026034,50,3.84,28,0.05,0.05,1,1,3,202634003,greedy,0.17639999999999997,21,False,,0.09719999999999997,all_fail
34,2026034,50,3.84,28,0.05,0.05,1,1,3,202634003,random,0.0792,16,False,,0.0,all_fail
34,2026034,50,3.84,28,0.05,0.05,1,1,3,202634003,risk,0.04520000000000001,17,False,,-0.033999999999999996,all_fail
34,2026034,50,3.84,28,0.05,0.05,1,1,4,202634004,betweenness,0.1024,16,False,,-0.0003999999999999976,all_fail
34,2026034,50,3.84,28,0.05,0.05,1,1,4,202634004,degree,0.1024,16,False,,-0.0003999999999999976,all_fail
34,2026034,50,3.84,28,0.05,0.05,1,1,4,202634004,greedy,0.2116,23,False,,0.10880000000000001,all_fail
34,2026034,50,3.84,28,0.05,0.05,1,1,4,202634004,random,0.1028,17,False,,0.0,all_fail
34,2026034,50,3.84,28,0.05,0.05,1,1,4,202634004,risk,0.022000000000000002,17,False,,-0.0808,all_fail
35,2026035,32,3.75,11,0.05,0.05,1,1,0,202635000,betweenness,1.0,32,True,3.0,0.87890625,decision_sensitive
35,2026035,32,3.75,11,0.05,0.05,1,1,0,202635000,degree,1.0,32,True,3.0,0.87890625,decision_sensitive
35,2026035,32,3.75,11,0.05,0.05,1,1,0,202635000,greedy,1.0,32,True,3.0,0.87890625,decision_sensitive
35,2026035,32,3.75,11,0.05,0.05,1,1,0,202635000,random,0.12109375,14,False,,0.0,decision_sensitive
35,2026035,32,3.75,11,0.05,0.05,1,1,0,202635000,risk,0.2216796875,17,False,,0.1005859375,decision_sensitive
35,2026035,32,3.75,11,0.05,0.05,1,1,1,202635001,betweenness,1.0,32,True,0.0,0.0,random_recovers
35,2026035,32,3.75,11,0.05,0.05,1,1,1,202635001,degree,1.0,32,True,0.0,0.0,random_recovers
35,2026035,32,3.75,11,0.05,0.05,1,1,1,202635001,greedy,1.0,32,True,0.0,0.0,random_recovers
35,2026035,32,3.75,11,0.05,0.05,1,1,1,202635001,random,1.0,32,True,0.0,0.0,random_recovers
35,2026035,32,3.75,11,0.05,0.05,1,1,1,202635001,risk,1.0,32,True,0.0,0.0,random_recovers
35,2026035,32,3.75,11,0.05,0.05,1,1,2,202635002,betweenness,1.0,32,True,1.0,0.0,random_recovers
35,2026035,32,3.75,11,0.05,0.05,1,1,2,202635002,degree,1.0,32,True,1.0,0.0,random_recovers
35,2026035,32,3.75,11,0.05,0.05,1,1,2,202635002,greedy,1.0,32,True,1.0,0.0,random_recovers
35,2026035,32,3.75,11,0.05,0.05,1,1,2,202635002,random,1.0,32,True,1.0,0.0,random_recovers
35,2026035,32,3.75,11,0.05,0.05,1,1,2,202635002,risk,1.0,32,True,1.0,0.0,random_recovers
35,2026035,32,3.75,11,0.05,0.05,1,1,3,202635003,betweenness,1.0,32,True,1.0,0.0,random_recovers
35,2026035,32,3.75,11,0.05,0.05,1,1,3,202635003,degree,1.0,32,True,1.0,0.0,random_recovers
35,2026035,32,3.75,11,0.05,0.05,1,1,3,202635003,greedy,1.0,32,True,1.0,0.0,random_recovers
35,2026035,32,3.75,11,0.05,0.05,1,1,3,202635003,random,1.0,32,True,1.0,0.0,random_recovers
35,2026035,32,3.75,11,0.05,0.05,1,1,3,202635003,risk,1.0,32,True,1.0,0.0,random_recovers
35,2026035,32,3.75,11,0.05,0.05,1,1,4,202635004,betweenness,0.19140625,14,False,,0.087890625,all_fail
35,2026035,32,3.75,11,0.05,0.05,1,1,4,202635004,degree,0.19140625,14,False,,0.087890625,all_fail
35,2026035,32,3.75,11,0.05,0.05,1,1,4,202635004,greedy,0.4306640625,21,False,,0.3271484375,all_fail
35,2026035,32,3.75,11,0.05,0.05,1,1,4,202635004,random,0.103515625,16,False,,0.0,all_fail
35,2026035,32,3.75,11,0.05,0.05,1,1,4,202635004,risk,0.220703125,16,False,,0.1171875,all_fail
36,2026036,40,3.8,17,0.05,0.05,1,1,0,202636000,betweenness,0.10562500000000001,13,False,,0.06500000000000002,all_fail
36,2026036,40,3.8,17,0.05,0.05,1,1,0,202636000,degree,0.10562500000000001,13,False,,0.06500000000000002,all_fail
36,2026036,40,3.8,17,0.05,0.05,1,1,0,202636000,greedy,0.33062499999999995,23,False,,0.2899999999999999,all_fail
36,2026036,40,3.8,17,0.05,0.05,1,1,0,202636000,random,0.040624999999999994,17,False,,0.0,all_fail
36,2026036,40,3.8,17,0.05,0.05,1,1,0,202636000,risk,0.093125,17,False,,0.052500000000000005,all_fail
36,2026036,40,3.8,17,0.05,0.05,1,1,1,202636001,betweenness,1.0,40,True,1.0,0.0,random_recovers
36,2026036,40,3.8,17,0.05,0.05,1,1,1,202636001,degree,1.0,40,True,1.0,0.0,random_recovers
36,2026036,40,3.8,17,0.05,0.05,1,1,1,202636001,greedy,1.0,40,True,1.0,0.0,random_recovers
36,2026036,40,3.8,17,0.05,0.05,1,1,1,202636001,random,1.0,40,True,1.0,0.0,random_recovers
36,2026036,40,3.8,17,0.05,0.05,1,1,1,202636001,risk,1.0,40,True,1.0,0.0,random_recovers
36,2026036,40,3.8,17,0.05,0.05,1,1,2,202636002,betweenness,1.0,40,True,0.0,0.0,random_recovers
36,2026036,40,3.8,17,0.05,0.05,1,1,2,202636002,degree,1.0,40,True,0.0,0.0,random_recovers
36,2026036,40,3.8,17,0.05,0.05,1,1,2,202636002,greedy,1.0,40,True,0.0,0.0,random_recovers
36,2026036,40,3.8,17,0.05,0.05,1,1,2,202636002,random,1.0,40,True,0.0,0.0,random_recovers
36,2026036,40,3.8,17,0.05,0.05,1,1,2,202636002,risk,1.0,40,True,0.0,0.0,random_recovers
36,2026036,40,3.8,17,0.05,0.05,1,1,3,202636003,betweenness,1.0,40,True,1.0,0.0,random_recovers
36,2026036,40,3.8,17,0.05,0.05,1,1,3,202636003,degree,1.0,40,True,1.0,0.0,random_recovers
36,2026036,40,3.8,17,0.05,0.05,1,1,3,202636003,greedy,1.0,40,True,1.0,0.0,random_recovers
36,2026036,40,3.8,17,0.05,0.05,1,1,3,202636003,random,1.0,40,True,1.0,0.0,random_recovers
36,2026036,40,3.8,17,0.05,0.05,1,1,3,202636003,risk,1.0,40,True,1.0,0.0,random_recovers
36,2026036,40,3.8,17,0.05,0.05,1,1,4,202636004,betweenness,1.0,40,True,0.0,0.0,random_recovers
36,2026036,40,3.8,17,0.05,0.05,1,1,4,202636004,degree,1.0,40,True,0.0,0.0,random_recovers
36,2026036,40,3.8,17,0.05,0.05,1,1,4,202636004,greedy,1.0,40,True,0.0,0.0,random_recovers
36,2026036,40,3.8,17,0.05,0.05,1,1,4,202636004,random,1.0,40,True,0.0,0.0,random_recovers
36,2026036,40,3.8,17,0.05,0.05,1,1,4,202636004,risk,1.0,40,True,0.0,0.0,random_recovers
37,2026037,32,3.75,19,0.05,0.05,1,1,0,202637000,betweenness,1.0,32,True,1.0,0.0,random_recovers
37,2026037,32,3.75,19,0.05,0.05,1,1,0,202637000,degree,1.0,32,True,1.0,0.0,random_recovers
37,2026037,32,3.75,19,0.05,0.05,1,1,0,202637000,greedy,1.0,32,True,1.0,0.0,random_recovers
37,2026037,32,3.75,19,0.05,0.05,1,1,0,202637000,random,1.0,32,True,1.0,0.0,random_recovers
37,2026037,32,3.75,19,0.05,0.05,1,1,0,202637000,risk,1.0,32,True,1.0,0.0,random_recovers
37,2026037,32,3.75,19,0.05,0.05,1,1,1,202637001,betweenness,0.25,16,False,,-0.0009765625,all_fail
37,2026037,32,3.75,19,0.05,0.05,1,1,1,202637001,degree,0.25,16,False,,-0.0009765625,all_fail
37,2026037,32,3.75,19,0.05,0.05,1,1,1,202637001,greedy,0.47265625,22,False,,0.2216796875,all_fail
37,2026037,32,3.75,19,0.05,0.05,1,1,1,202637001,random,0.2509765625,17,False,,0.0,all_fail
37,2026037,32,3.75,19,0.05,0.05,1,1,1,202637001,risk,0.087890625,16,False,,-0.1630859375,all_fail
37,2026037,32,3.75,19,0.05,0.05,1,1,2,202637002,betweenness,1.0,32,True,0.0,0.0,random_recovers
37,2026037,32,3.75,19,0.05,0.05,1,1,2,202637002,degree,1.0,32,True,0.0,0.0,random_recovers
37,2026037,32,3.75,19,0.05,0.05,1,1,2,202637002,greedy,1.0,32,True,0.0,0.0,random_recovers
37,2026037,32,3.75,19,0.05,0.05,1,1,2,202637002,random,1.0,32,True,0.0,0.0,random_recovers
37,2026037,32,3.75,19,0.05,0.05,1,1,2,202637002,risk,1.0,32,True,0.0,0.0,random_recovers
37,2026037,32,3.75,19,0.05,0.05,1,1,3,202637003,betweenness,0.66015625,26,False,,0.3779296875,all_fail
37,2026037,32,3.75,19,0.05,0.05,1,1,3,202637003,degree,0.66015625,26,False,,0.3779296875,all_fail
37,2026037,32,3.75,19,0.05,0.05,1,1,3,202637003,greedy,0.47265625,22,False,,0.1904296875,all_fail
37,2026037,32,3.75,19,0.05,0.05,1,1,3,202637003,random,0.2822265625,17,False,,0.0,all_fail
37,2026037,32,3.75,19,0.05,0.05,1,1,3,202637003,risk,0.0869140625,15,False,,-0.1953125,all_fail
37,2026037,32,3.75,19,0.05,0.05,1,1,4,202637004,betweenness,0.25,16,False,,0.0830078125,all_fail
37,2026037,32,3.75,19,0.05,0.05,1,1,4,202637004,degree,0.25,16,False,,0.0830078125,all_fail
37,2026037,32,3.75,19,0.05,0.05,1,1,4,202637004,greedy,0.47265625,22,False,,0.3056640625,all_fail
37,2026037,32,3.75,19,0.05,0.05,1,1,4,202637004,random,0.1669921875,15,False,,0.0,all_fail
37,2026037,32,3.75,19,0.05,0.05,1,1,4,202637004,risk,0.0869140625,15,False,,-0.080078125,all_fail
38,2026038,47,3.8297872340425534,19,0.05,0.05,1,1,0,202638000,betweenness,0.11588954277953825,16,False,,0.058397464916251696,all_fail
38,2026038,47,3.8297872340425534,19,0.05,0.05,1,1,0,202638000,degree,0.11588954277953825,16,False,,0.058397464916251696,all_fail
38,2026038,47,3.8297872340425534,19,0.05,0.05,1,1,0,202638000,greedy,0.11588954277953825,16,False,,0.058397464916251696,all_fail
38,2026038,47,3.8297872340425534,19,0.05,0.05,1,1,0,202638000,random,0.057492077863286556,17,False,,0.0,all_fail
38,2026038,47,3.8297872340425534,19,0.05,0.05,1,1,0,202638000,risk,0.014938886373924853,15,False,,-0.0425531914893617,all_fail
38,2026038,47,3.8297872340425534,19,0.05,0.05,1,1,1,202638001,betweenness,0.10185604345857856,15,False,,0.053417836124943434,all_fail
38,2026038,47,3.8297872340425534,19,0.05,0.05,1,1,1,202638001,degree,0.07650520597555456,13,False,,0.028066998641919437,all_fail
38,2026038,47,3.8297872340425534,19,0.05,0.05,1,1,1,202638001,greedy,0.11588954277953825,16,False,,0.06745133544590312,all_fail
38,2026038,47,3.8297872340425534,19,0.05,0.05,1,1,1,202638001,random,0.048438207333635123,17,False,,0.0,all_fail
38,2026038,47,3.8297872340425534,19,0.05,0.05,1,1,1,202638001,risk,0.017202354006337708,16,False,,-0.031235853327297416,all_fail
38,2026038,47,3.8297872340425534,19,0.05,0.05,1,1,2,202638002,betweenness,0.08872793119058396,14,False,,0.07197827071072882,all_fail
38,2026038,47,3.8297872340425534,19,0.05,0.05,1,1,2,202638002,degree,0.08872793119058396,14,False,,0.07197827071072882,all_fail
38,2026038,47,3.8297872340425534,19,0.05,0.05,1,1,2,202638002,greedy,0.11588954277953825,16,False,,0.09913988229968311,all_fail
38,2026038,47,3.8297872340425534,19,0.05,0.05,1,1,2,202638002,random,0.016749660479855138,15,False,,0.0,all_fail
38,2026038,47,3.8297872340425534,19,0.05,0.05,1,1,2,202638002,risk,0.07922136713445,17,False,,0.06247170665459485,all_fail
38,2026038,47,3.8297872340425534,19,0.05,0.05,1,1,3,202638003,betweenness,0.08872793119058396,14,False,,-0.014486192847442306,all_fail
38,2026038,47,3.8297872340425534,19,0.05,0.05,1,1,3,202638003,degree,0.07650520597555456,13,False,,-0.026708918062471707,all_fail
38,2026038,47,3.8297872340425534,19,0.05,0.05,1,1,3,202638003,greedy,0.11588954277953825,16,False,,0.012675418741511985,all_fail
38,2026038,47,3.8297872340425534,19,0.05,0.05,1,1,3,202638003,random,0.10321412403802627,18,False,,0.0,all_fail
38,2026038,47,3.8297872340425534,19,0.05,0.05,1,1,3,202638003,risk,0.057944771389769126,16,False,,-0.04526935264825714,all_fail
38,2026038,47,3.8297872340425534,19,0.05,0.05,1,1,4,202638004,betweenness,0.11588954277953825,16,False,,0.08374830239927569,decision_sensitive
38,2026038,47,3.8297872340425534,19,0.05,0.05,1,1,4,202638004,degree,1.0,47,True,8.0,0.9678587596197374,decision_sensitive
38,2026038,47,3.8297872340425534,19,0.05,0.05,1,1,4,202638004,greedy,1.0,47,True,7.0,0.9678587596197374,decision_sensitive
38,2026038,47,3.8297872340425534,19,0.05,0.05,1,1,4,202638004,random,0.03214124038026256,17,False,,0.0,decision_sensitive
38,2026038,47,3.8297872340425534,19,0.05,0.05,1,1,4,202638004,risk,0.10185604345857856,15,False,,0.069714803078316,decision_sensitive
39,2026039,47,3.8297872340425534,13,0.05,0.05,1,1,0,202639000,betweenness,1.0,47,True,0.0,0.0,random_recovers
39,2026039,47,3.8297872340425534,13,0.05,0.05,1,1,0,202639000,degree,1.0,47,True,0.0,0.0,random_recovers
39,2026039,47,3.8297872340425534,13,0.05,0.05,1,1,0,202639000,greedy,1.0,47,True,0.0,0.0,random_recovers
39,2026039,47,3.8297872340425534,13,0.05,0.05,1,1,0,202639000,random,1.0,47,True,0.0,0.0,random_recovers
39,2026039,47,3.8297872340425534,13,0.05,0.05,1,1,0,202639000,risk,1.0,47,True,0.0,0.0,random_recovers
39,2026039,47,3.8297872340425534,13,0.05,0.05,1,1,1,202639001,betweenness,0.08872793119058396,14,False,,0.03893164327750112,all_fail
39,2026039,47,3.8297872340425534,13,0.05,0.05,1,1,1,202639001,degree,0.08872793119058396,14,False,,0.03893164327750112,all_fail
39,2026039,47,3.8297872340425534,13,0.05,0.05,1,1,1,202639001,greedy,0.10185604345857856,15,False,,0.05205975554549572,all_fail
39,2026039,47,3.8297872340425534,13,0.05,0.05,1,1,1,202639001,random,0.04979628791308284,16,False,,0.0,all_fail
39,2026039,47,3.8297872340425534,13,0.05,0.05,1,1,1,202639001,risk,0.047080126754187414,14,False,,-0.0027161611588954263,all_fail
39,2026039,47,3.8297872340425534,13,0.05,0.05,1,1,2,202639002,betweenness,1.0,47,True,1.0,0.0,random_recovers
39,2026039,47,3.8297872340425534,13,0.05,0.05,1,1,2,202639002,degree,1.0,47,True,1.0,0.0,random_recovers
39,2026039,47,3.8297872340425534,13,0.05,0.05,1,1,2,202639002,greedy,1.0,47,True,1.0,0.0,random_recovers
39,2026039,47,3.8297872340425534,13,0.05,0.05,1,1,2,202639002,random,1.0,47,True,1.0,0.0,random_recovers
39,2026039,47,3.8297872340425534,13,0.05,0.05,1,1,2,202639002,risk,1.0,47,True,1.0,0.0,random_recovers
39,2026039,47,3.8297872340425534,13,0.05,0.05,1,1,3,202639003,betweenness,0.10185604345857856,15,False,,0.06835672249886829,all_fail
39,2026039,47,3.8297872340425534,13,0.05,0.05,1,1,3,202639003,degree,0.10185604345857856,15,False,,0.06835672249886829,all_fail
39,2026039,47,3.8297872340425534,13,0.05,0.05,1,1,3,202639003,greedy,0.1466727025803531,18,False,,0.1131733816206428,all_fail
39,2026039,47,3.8297872340425534,13,0.05,0.05,1,1,3,202639003,random,0.033499320959710276,18,False,,0.0,all_fail
39,2026039,47,3.8297872340425534,13,0.05,0.05,1,1,3,202639003,risk,0.056586690810321416,15,False,,0.02308736985061114,all_fail
39,2026039,47,3.8297872340425534,13,0.05,0.05,1,1,4,202639004,betweenness,0.10185604345857856,15,False,,0.022634676324128564,all_fail
39,2026039,47,3.8297872340425534,13,0.05,0.05,1,1,4,202639004,degree,0.10185604345857856,15,False,,0.022634676324128564,all_fail
39,2026039,47,3.8297872340425534,13,0.05,0.05,1,1,4,202639004,greedy,0.10185604345857856,15,False,,0.022634676324128564,all_fail
39,2026039,47,3.8297872340425534,13,0.05,0.05,1,1,4,202639004,random,0.07922136713445,17,False,,0.0,all_fail
39,2026039,47,3.8297872340425534,13,0.05,0.05,1,1,4,202639004,risk,0.056586690810321416,15,False,,-0.022634676324128578,all_fail
40,2026040,39,3.7948717948717947,18,0.05,0.05,1,1,0,202640000,betweenness,0.16831032215647598,16,False,,-0.021696252465483262,all_fail
40,2026040,39,3.7948717948717947,18,0.05,0.05,1,1,0,202640000,degree,0.16831032215647598,16,False,,-0.021696252465483262,all_fail
40,2026040,39,3.7948717948717947,18,0.05,0.05,1,1,0,202640000,greedy,0.2629848783694937,20,False,,0.07297830374753445,all_fail
