alpha,pfail,budget_ref,f_hopeless,f_trivial,f_ds,f_ambiguous,final_pr_degree_mean,final_pr_degree_std,final_pr_degree_p10,final_pr_degree_p25,final_pr_degree_p50,final_pr_degree_p75,final_pr_degree_p90,solved_frac_degree,final_pr_random_mean,final_pr_random_std,final_pr_random_p10,final_pr_random_p25,final_pr_random_p50,final_pr_random_p75,final_pr_random_p90,solved_frac_random,final_pr_betweenness_mean,final_pr_betweenness_std,final_pr_betweenness_p10,final_pr_betweenness_p25,final_pr_betweenness_p50,final_pr_betweenness_p75,final_pr_betweenness_p90,solved_frac_betweenness,final_pr_greedy_mean,final_pr_greedy_std,final_pr_greedy_p10,final_pr_greedy_p25,final_pr_greedy_p50,final_pr_greedy_p75,final_pr_greedy_p90,solved_frac_greedy,final_pr_risk_mean,final_pr_risk_std,final_pr_risk_p10,final_pr_risk_p25,final_pr_risk_p50,final_pr_risk_p75,final_pr_risk_p90,solved_frac_risk,spread_degree_random_mean,spread_degree_random_std,spread_degree_random_p25,spread_degree_random_p75,spread_betweenness_random_mean,cell_label,interestingness_degree,interestingness_betweenness,across_graph_std_pr_degree,within_graph_std_pr_degree
0.3,0.18,1,0.386,0.172,0.442,0.0,0.6406869102790607,0.38478836551779055,0.13123585332729745,0.20661157024793386,0.9101485502549961,1.0,1.0,0.494,0.24580058248651654,0.3505617671269335,0.02106323418063818,0.03854129745589162,0.08414338645332142,0.20775941230486683,1.0,0.172,0.63303243184803,0.3832309191417562,0.14228976624000964,0.207961966285991,0.855541749240555,1.0,1.0,0.482,0.7754498095836823,0.3178677967556836,0.21910366681756452,0.48786651395251973,1.0,1.0,1.0,0.61,0.2796086604318707,0.35193456405632884,0.027582477014602487,0.05772457632090698,0.12088299692393449,0.2531557549323584,1.0,0.182,0.39488632779254407,0.4005656191646058,0.03987654320987653,0.8797908994577482,0.38723184936151345,mixed,1.1400000000000001,0.3236502579729981,0.21206326240799725,0.29940531419171207
0.3,0.2,1,0.492,0.124,0.384,0.0,0.5747426024623749,0.38319969970277407,0.12641975308641976,0.18302445468907344,0.4558856234587686,1.0,1.0,0.404,0.19944769714203034,0.3088896215301575,0.021220913595885564,0.037086720988338574,0.07284580498866214,0.15734648714392063,1.0,0.124,0.572741005721183,0.3822014540335992,0.1322314049586777,0.18616672381151148,0.4444444444444444,1.0,1.0,0.402,0.7112208532147479,0.33156379983485224,0.19942714708068562,0.37924233054103185,0.9591837638541811,1.0,1.0,0.496,0.23408741457533694,0.31194115430200564,0.027340078951804833,0.05598958333333333,0.11070336529219531,0.2112856099342586,1.0,0.132,0.3752949053203445,0.3843924940234882,0.06486356431159418,0.862894717764398,0.3732933085791527,mixed,0.9920000000000001,0.29216498615818415,0.21731977811910655,0.2942744537730393
0.05,0.05,2,0.002,0.692,0.306,0.0,0.99181045837277,0.051719918522320975,1.0,1.0,1.0,1.0,1.0,0.97,0.8347534303692724,0.2667529448272983,0.38785755243700015,0.5922090729783038,1.0,1.0,1.0,0.692,0.9903621063558269,0.06060659093670565,1.0,1.0,1.0,1.0,1.0,0.97,0.9998182801514333,0.004059313929496695,1.0,1.0,1.0,1.0,1.0,0.998,0.8969768480563168,0.2076424824893691,0.511307788421491,1.0,1.0,1.0,1.0,0.774,0.15705702800349758,0.2599121979698664,0.0,0.3244023488726734,0.15560867598655434,trivial,0.964,0.15553944937757652,0.023181299712060403,0.015678393975231027
0.05,0.08,2,0.016,0.436,0.548,0.0,0.963155498090779,0.11076206795044177,0.8673578608266429,1.0,1.0,1.0,1.0,0.874,0.7148975654534039,0.28130781028974006,0.3472117202268432,0.45446791231441847,0.6982083434786137,1.0,1.0,0.436,0.9575530797224431,0.12275214788767984,0.789675160697888,1.0,1.0,1.0,1.0,0.872,0.9974439707207979,0.021606957226636508,1.0,1.0,1.0,1.0,1.0,0.984,0.7902688916784021,0.25835938181720985,0.4096796211217073,0.5548945375878853,1.0,1.0,1.0,0.534,0.24825793263737508,0.2702383459570695,0.0,0.494320987654321,0.24265551426903909,decision_sensitive,1.544,0.24089059277531166,0.05419578662380265,0.058227107851492266
0.05,0.1,2,0.046,0.348,0.606,0.0,0.9337552625204476,0.14161805256092272,0.6687313669662852,1.0,1.0,1.0,1.0,0.776,0.6778449686159398,0.2760279586255712,0.33491494391630194,0.44788737717309146,0.6205912651302441,1.0,1.0,0.348,0.9334583600540655,0.1487490150130041,0.6545787857082155,1.0,1.0,1.0,1.0,0.79,0.9919126625438316,0.04250550630983569,1.0,1.0,1.0,1.0,1.0,0.954,0.7474577673559463,0.2627389141871563,0.3899753086419753,0.5106292517006803,0.8053911900065747,1.0,1.0,0.446,0.25591029390450765,0.26473690990234233,0.0,0.4706869834710744,0.25561339143812545,decision_sensitive,1.602,0.2526198857895626,0.08398982730270062,0.0791579775626273
0.05,0.12,2,0.098,0.268,0.634,0.0,0.9054580119206481,0.16825376408833062,0.5936623259194159,0.8704046143250689,1.0,1.0,1.0,0.7,0.6539146658347031,0.2536547397699913,0.37491467675505574,0.45571758248723826,0.5882816032842683,1.0,1.0,0.268,0.9031669588354252,0.17375561577563362,0.5707956869822759,0.8704046143250689,1.0,1.0,1.0,0.708,0.9832909607961606,0.06128461624053548,1.0,1.0,1.0,1.0,1.0,0.902,0.7246753394667491,0.2625395653333243,0.386,0.4985795454545455,0.7287328970850684,1.0,1.0,0.39,0.2515433460859451,0.24810562662013227,0.0,0.44567456368013847,0.2492522930007221,decision_sensitive,1.648,0.24001074139632475,0.1142992054801322,0.09110655964926856
0.05,0.15,2,0.172,0.216,0.612,0.0,0.867309582064024,0.1868721070341715,0.546313799621928,0.7296006944444444,1.0,1.0,1.0,0.586,0.6550846226188624,0.23528809178866394,0.38793333333333335,0.47265625,0.6049382716049383,0.8848395571880421,1.0,0.216,0.8592315247604324,0.191143481159178,0.5316840277777777,0.7009194159004868,1.0,1.0,1.0,0.576,0.9667766055417505,0.08391259735597723,0.8370303304662743,1.0,1.0,1.0,1.0,0.826,0.692975289989421,0.25606413337152695,0.3574920778632865,0.4921008774517737,0.6497407021834447,1.0,1.0,0.312,0.21222495944516168,0.22139631574178936,0.0,0.36934032255827826,0.2041469021415701,decision_sensitive,1.446,0.18999796682688108,0.14108651924339352,0.09448872434638471
0.05,0.18,2,0.24,0.19,0.57,0.0,0.8416962508643049,0.19034198458213272,0.5395753621176362,0.6824196597353497,1.0,1.0,1.0,0.504,0.6540442513149779,0.22320175587954075,0.4007098048196491,0.4792000503905266,0.6054320987654321,0.8444119795471148,1.0,0.19,0.826228676146224,0.19540734495986511,0.5233137166138525,0.662520281233099,0.9175535844524925,1.0,1.0,0.482,0.9534230041744536,0.1010318929345187,0.7901234567901234,1.0,1.0,1.0,1.0,0.756,0.6732605034366204,0.25186089522894733,0.34948015122873355,0.4757884837962963,0.6332644628099173,1.0,1.0,0.272,0.18765199954932688,0.20406364818444847,0.0,0.3140495867768597,0.17218442483124605,decision_sensitive,1.2719999999999998,0.15107233643959112,0.15396882831655326,0.08836644705658539
0.05,0.2,2,0.274,0.182,0.544,0.0,0.8285261591015878,0.18938935696441084,0.5371684027777778,0.6694214876033059,0.9091400757166036,1.0,1.0,0.444,0.6573309321759377,0.21736518586590392,0.4099687641466727,0.48487712665406424,0.6179138321995464,0.8413113282201119,1.0,0.182,0.814225805147319,0.19615743991198528,0.5233137166138525,0.6333015190812368,0.8637887550910034,1.0,1.0,0.438,0.9459302327413865,0.10565261383488189,0.7609778180172024,0.9560493827160493,1.0,1.0,1.0,0.722,0.6757058572661097,0.246215287827819,0.3616,0.48534971644612473,0.6332644628099173,1.0,1.0,0.252,0.17119522692564995,0.18763260376524382,0.0,0.2674074074074074,0.15689487297138122,decision_sensitive,1.1440000000000001,0.1331815618016758,0.15793563907877015,0.08209813244271608
0.08,0.05,2,0.002,0.7,0.298,0.0,0.9934229685721043,0.04699331257439533,1.0,1.0,1.0,1.0,1.0,0.976,0.8403372903625431,0.26293231435198655,0.39115856481481487,0.622109312044377,1.0,1.0,1.0,0.7,0.992421612084464,0.05319586176319547,1.0,1.0,1.0,1.0,1.0,0.976,0.9998182801514333,0.004059313929496695,1.0,1.0,1.0,1.0,1.0,0.998,0.8964496350096701,0.20723676889293563,0.5228623449524673,1.0,1.0,1.0,1.0,0.77,0.15308567820956115,0.2574602965740992,0.0,0.3090104166666666,0.15208432172192074,trivial,0.944,0.15201509511294292,0.02190227525333242,0.012422703980930198
0.08,0.08,2,0.018,0.442,0.54,0.0,0.9714039091646856,0.09587663947650586,0.9548505697044658,1.0,1.0,1.0,1.0,0.894,0.7206314388463272,0.28096244066935383,0.3505869088887822,0.4628000000000001,0.7215257690541781,1.0,1.0,0.442,0.9662426569316267,0.1082602033001907,0.9182329391127209,1.0,1.0,1.0,1.0,0.89,0.9972695326106593,0.022048343110776317,1.0,1.0,1.0,1.0,1.0,0.982,0.8004064537287554,0.2534238043265663,0.4346598720492431,0.5550022634676324,1.0,1.0,1.0,0.552,0.25077247031835825,0.27246851966266894,0.0,0.4955111111111111,0.24561121808529943,decision_sensitive,1.582,0.24356130285517408,0.048189480580348165,0.045519035417423706
0.08,0.1,2,0.04,0.358,0.602,0.0,0.945550169655522,0.12805040216242472,0.7182368083269155,1.0,1.0,1.0,1.0,0.81,0.6839050138651028,0.27701031539578713,0.33768,0.46108053001622507,0.6324786324786325,1.0,1.0,0.358,0.9465464534499446,0.13194997615287182,0.7290715892372114,1.0,1.0,1.0,1.0,0.82,0.9936588815020327,0.0351229276867987,1.0,1.0,1.0,1.0,1.0,0.96,0.7529824458709252,0.2621296362170302,0.39145486111111116,0.5146502835538752,0.844307863958141,1.0,1.0,0.464,0.26164515579041914,0.2653636676365666,0.0,0.494320987654321,0.2626414395848418,decision_sensitive,1.652,0.25949100964421584,0.07685726568436398,0.0651692397331736
0.08,0.12,2,0.082,0.274,0.644,0.0,0.9208964097170624,0.1548773244380222,0.6334860474802165,0.9567580923708838,1.0,1.0,1.0,0.744,0.6616001359020702,0.25275706879154747,0.37977009878233664,0.4674301011302797,0.5882816032842683,1.0,1.0,0.274,0.9195532647659713,0.15874837193719143,0.604586052107918,0.9585503963426135,1.0,1.0,1.0,0.744,0.986811209965186,0.05325139351717084,1.0,1.0,1.0,1.0,1.0,0.916,0.7315817455826802,0.2584862771284399,0.38613282028067,0.5093197278911565,0.7377552935060183,1.0,1.0,0.4,0.2592962738149922,0.24278087296483614,0.0,0.46281052821344876,0.25795312886390115,decision_sensitive,1.7300000000000002,0.24988110076909067,0.10247802964601857,0.08057632636637412
0.08,0.15,2,0.154,0.21,0.636,0.0,0.8834638746779112,0.17710977816388684,0.5545495699411498,0.7709696609161214,1.0,1.0,1.0,0.616,0.653843050836407,0.23471372411973285,0.392115625,0.4750617283950617,0.5897782585181179,0.8824609733700643,1.0,0.21,0.8772133556506169,0.18225808874202484,0.5537259929092276,0.7498002754820937,1.0,1.0,1.0,0.622,0.9713638039196016,0.07553585771835562,0.8430865033088065,1.0,1.0,1.0,1.0,0.844,0.6969133564351762,0.25686453201976783,0.34542203252993076,0.48945375878853437,0.6646330501326614,1.0,1.0,0.318,0.2296208238415041,0.2226331077981747,0.0,0.4039625,0.22337030481420986,decision_sensitive,1.572,0.20967149817347844,0.13382251930310737,0.08622421882313354
0.08,0.18,2,0.226,0.192,0.582,0.0,0.8535072432995039,0.18673390546430219,0.546313799621928,0.7007207989099549,1.0,1.0,1.0,0.528,0.6556935042940065,0.22224771197388493,0.3927255015432099,0.4871552190373175,0.6059567901234568,0.8444119795471148,1.0,0.192,0.840951492899789,0.19245919935874042,0.5308469966613852,0.6808270904805246,1.0,1.0,1.0,0.51,0.9575912165115962,0.09421029277214653,0.8213461330448891,1.0,1.0,1.0,1.0,0.764,0.6778375734731125,0.25007705129041957,0.3528391997978158,0.47691358024691355,0.6439709211416836,1.0,1.0,0.274,0.19781373900549734,0.2074811833311854,0.0,0.34467120181405897,0.18525798860578246,decision_sensitive,1.3299999999999998,0.16439787899888453,0.15277707389554232,0.08236479762354149
0.08,0.2,2,0.256,0.18,0.564,0.0,0.8413529630684105,0.18766312015839165,0.546313799621928,0.6863693408707796,0.9518143961927423,1.0,1.0,0.482,0.657479938201504,0.2162634636572856,0.40137779312180105,0.4896226068144943,0.6149116546429536,0.8444119795471148,1.0,0.18,0.8297254340258283,0.19309397287226204,0.5316840277777777,0.652224257532796,0.9184027777777779,1.0,1.0,0.47,0.9500403220822512,0.10091342964563582,0.7799633803696003,0.9569943289224953,1.0,1.0,1.0,0.738,0.6770440767062074,0.24912643323360933,0.3585332729741964,0.4887208253372916,0.6332644628099173,1.0,1.0,0.252,0.18387302486690646,0.19543114975637077,0.0,0.2973239664895015,0.17224549582432444,decision_sensitive,1.2419999999999998,0.15008954226893748,0.158872537772402,0.07694777171688251
0.1,0.05,2,0.002,0.722,0.276,0.0,0.9958937481532819,0.03750506066231971,1.0,1.0,1.0,1.0,1.0,0.984,0.852355159165559,0.2571410048346719,0.39798059238069733,0.7159763313609467,1.0,1.0,1.0,0.722,0.9939936868602499,0.04849742889615745,1.0,1.0,1.0,1.0,1.0,0.982,0.9998182801514333,0.004059313929496695,1.0,1.0,1.0,1.0,1.0,0.998,0.9030082950893412,0.2033557671061403,0.5175866666666666,1.0,1.0,1.0,1.0,0.786,0.14353858898772284,0.2536317375608522,0.0,0.23577467537804075,0.1416385276946909,trivial,0.8840000000000001,0.1415693010857131,0.018452049250056505,0.007481144818575099
0.1,0.08,2,0.012,0.468,0.52,0.0,0.9804193938250667,0.08002045458568935,1.0,1.0,1.0,1.0,1.0,0.928,0.7308371013320186,0.2823386715074931,0.3458884688090738,0.4631000000000001,0.7722681359044995,1.0,1.0,0.468,0.9773881893010463,0.08757742930369383,1.0,1.0,1.0,1.0,1.0,0.92,0.9980037828109221,0.019567569120327522,1.0,1.0,1.0,1.0,1.0,0.988,0.8028414332925856,0.25689123310544215,0.41639973701512173,0.5549753319976956,1.0,1.0,1.0,0.564,0.24958229249304797,0.2767042808867799,0.0,0.5028409090909091,0.2465510879690276,decision_sensitive,1.562,0.24508691563008939,0.041727720588646745,0.031890592851302205
0.1,0.1,2,0.03,0.38,0.59,0.0,0.9630252662359648,0.10914332003005138,0.8336483931947068,1.0,1.0,1.0,1.0,0.876,0.687629625653074,0.28264860991928914,0.32865472719700123,0.4546700382672491,0.648423557406306,1.0,1.0,0.38,0.9629421935426984,0.11321423995520598,0.8749976903391508,1.0,1.0,1.0,1.0,0.876,0.995365515025826,0.03021079413209882,1.0,1.0,1.0,1.0,1.0,0.97,0.7580650278375028,0.2639413431012351,0.3922361111111111,0.5153591682419659,0.8858131487889274,1.0,1.0,0.472,0.2753956405828909,0.27684984898930215,0.0,0.5147684310018904,0.27531256788962444,decision_sensitive,1.7099999999999997,0.27330784061157143,0.058921148091714774,0.053605225844572196
0.1,0.12,2,0.064,0.284,0.652,0.0,0.9422588855906087,0.1354391102792736,0.6938546853779992,1.0,1.0,1.0,1.0,0.812,0.6619752931220313,0.25959045975135187,0.35577184246265275,0.4614750000000001,0.6049382716049383,1.0,1.0,0.284,0.9395796188483041,0.1400890734464234,0.6884607585269175,1.0,1.0,1.0,1.0,0.8,0.9898862082887775,0.04656779004276434,1.0,1.0,1.0,1.0,1.0,0.934,0.733759230978309,0.2569047108361692,0.3861475780896333,0.5064197530864198,0.7434044089054168,1.0,1.0,0.398,0.28028359246857737,0.2545347599262188,0.0,0.49509195181340504,0.27760432572627275,decision_sensitive,1.836,0.27031618019750075,0.07918107370783005,0.0716042411652965
0.1,0.15,2,0.116,0.208,0.676,0.0,0.9081509911569999,0.1631591973936353,0.6080538271604939,0.8818036668175645,1.0,1.0,1.0,0.684,0.651614353419938,0.23449245709534494,0.38119285592675006,0.47592592592592586,0.5900486749594376,0.8568310322156477,1.0,0.208,0.8973508163328838,0.1713614508584117,0.5859139788166814,0.8301234567901234,1.0,1.0,1.0,0.672,0.9791918016834361,0.06505509298401954,0.9487929565734683,1.0,1.0,1.0,1.0,0.884,0.7147698069329077,0.24830887784763175,0.3814011024906817,0.5167769376181474,0.6887112615122442,1.0,1.0,0.326,0.25653663773706187,0.23446530353629166,0.0,0.4535576045162867,0.24573646291294582,decision_sensitive,1.7480000000000002,0.23732819977374522,0.11648314929794851,0.07975664887127422
0.1,0.18,2,0.168,0.194,0.638,0.0,0.8740904074851021,0.17795664718794593,0.5787902457466919,0.7556465316360247,1.0,1.0,1.0,0.576,0.6576438321894563,0.22526210536019162,0.39237982253086423,0.49016343969713355,0.612476370510397,0.8483379501385041,1.0,0.194,0.8598385290265643,0.1844057677849602,0.5474713799621928,0.7229345002100874,1.0,1.0,1.0,0.548,0.9693677656830187,0.08218116770197857,0.8764146672702581,1.0,1.0,1.0,1.0,0.828,0.6881632342881122,0.24926626107206265,0.36156,0.48594045368620037,0.6646330501326614,1.0,1.0,0.28,0.21644657529564568,0.21786789160277337,0.0,0.36155475206611565,0.20219469683710786,decision_sensitive,1.482,0.1888689302996484,0.14167185375798763,0.08041904085111887
0.1,0.2,2,0.218,0.18,0.602,0.0,0.856437511579266,0.18308955898715867,0.5545495699411498,0.705575928355287,1.0,1.0,1.0,0.522,0.6551452413162644,0.22061583275391392,0.38908641975308644,0.48534971644612473,0.6252028123309896,0.8413113282201119,1.0,0.18,0.8470366659516745,0.18902785221561078,0.5397750937109538,0.6760493827160493,1.0,1.0,1.0,0.514,0.9604536005412979,0.089833293973404,0.8021207630715257,1.0,1.0,1.0,1.0,0.782,0.6867530666552368,0.2473079771510759,0.36268,0.48646524274523395,0.6647250593485814,1.0,1.0,0.258,0.2012922702630014,0.20609777157965808,0.0,0.336023993963937,0.1918914246354101,decision_sensitive,1.376,0.17353281976043852,0.1522871637644147,0.07716420952114246
0.12,0.05,2,0.002,0.744,0.254,0.0,0.9978995918185015,0.026393181632682082,1.0,1.0,1.0,1.0,1.0,0.992,0.865000149494272,0.24815018429829028,0.41104132231404955,0.8824609733700643,1.0,1.0,1.0,0.744,0.9954621988221829,0.04407370639736586,1.0,1.0,1.0,1.0,1.0,0.988,0.9998182801514333,0.004059313929496695,1.0,1.0,1.0,1.0,1.0,0.998,0.9087941376523263,0.19687215323071933,0.538716049382716,1.0,1.0,1.0,1.0,0.794,0.13289944232422965,0.24618635814404527,0.0,0.10827445716880604,0.13046204932791103,trivial,0.834,0.13032035111265952,0.011652923912736448,0.004200816362996931
0.12,0.08,2,0.008,0.486,0.506,0.0,0.9876960922985929,0.060477925136720304,1.0,1.0,1.0,1.0,1.0,0.952,0.7391459010381846,0.2849005469102918,0.34178372975632476,0.4716843350312314,0.9364605034722222,1.0,1.0,0.486,0.9843492286605912,0.0718575066809969,1.0,1.0,1.0,1.0,1.0,0.942,0.9986683187491895,0.015823318760713637,1.0,1.0,1.0,1.0,1.0,0.992,0.8180366473410027,0.24809070389419102,0.4363600000000001,0.5857657911512273,1.0,1.0,1.0,0.59,0.24855019126040828,0.28138832135644326,0.0,0.5032283057851239,0.2452033276224066,decision_sensitive,1.568,0.2441183911196626,0.02791563134005307,0.023074955197398578
0.12,0.1,2,0.02,0.4,0.58,0.0,0.9727696905770509,0.09194952388166502,1.0,1.0,1.0,1.0,1.0,0.904,0.6982460748186747,0.28393440734200037,0.33759999999999996,0.4551962340045775,0.6613382656165495,1.0,1.0,0.4,0.9709936316646726,0.09963129797810365,1.0,1.0,1.0,1.0,1.0,0.904,0.9966900942578049,0.025702682240719747,1.0,1.0,1.0,1.0,1.0,0.98,0.7785667247055159,0.25109293663609494,0.41261084653689456,0.5387654320987654,0.9473686739820604,1.0,1.0,0.488,0.27452361575837614,0.2800143048494528,0.0,0.5104069767441861,0.27274755684599783,decision_sensitive,1.72,0.27121381709594333,0.0460274651876289,0.04378141162288794
0.12,0.12,2,0.044,0.306,0.65,0.0,0.9555217773685315,0.12154866273520946,0.765625,1.0,1.0,1.0,1.0,0.856,0.6699595698992076,0.26574276153921594,0.3550216457643931,0.4614750000000001,0.6087073210576677,1.0,1.0,0.306,0.9515817918033633,0.12562571972301265,0.7398295824549398,1.0,1.0,1.0,1.0,0.838,0.9929125967488819,0.038456164272628164,1.0,1.0,1.0,1.0,1.0,0.956,0.7461792744738305,0.253754572628834,0.3922309027777778,0.5181170132325141,0.7723754772318938,1.0,1.0,0.418,0.2855622074693238,0.26143222383075054,0.0,0.49956705039870725,0.2816222219041557,decision_sensitive,1.8760000000000001,0.2763709883616059,0.06847976989337741,0.05920617078902279
0.12,0.15,2,0.086,0.216,0.698,0.0,0.9265146178791477,0.15028869392165292,0.6596735048185941,1.0,1.0,1.0,1.0,0.752,0.651008407694565,0.23759485659143534,0.376545606858024,0.4735243055555556,0.6027816358024691,0.8824609733700643,1.0,0.216,0.9179191648365806,0.15635380990944248,0.6190113310302159,0.9404073046018993,1.0,1.0,1.0,0.726,0.9851395731360892,0.05305410022465779,1.0,1.0,1.0,1.0,1.0,0.912,0.7207954552514788,0.2452686636767431,0.388641975308642,0.5183533081285443,0.7009194159004868,1.0,1.0,0.334,0.2755062101845827,0.23786056885117682,0.028972385694884584,0.4766862833861475,0.2669107571420157,decision_sensitive,1.8719999999999999,0.25850819962716043,0.1041588383675988,0.0717344990967537
0.12,0.18,2,0.128,0.198,0.674,0.0,0.8947484355924712,0.16986668176632438,0.6014160766347355,0.8282442962161729,1.0,1.0,1.0,0.638,0.6544225836504495,0.2275061624036563,0.38556,0.4811392243972419,0.612476370510397,0.8492712140831681,1.0,0.198,0.8815323458628095,0.1779104922756297,0.5694111828404831,0.7556465316360247,1.0,1.0,1.0,0.618,0.9765774897117299,0.07085064128178893,0.9149338374291116,1.0,1.0,1.0,1.0,0.87,0.7033611822714054,0.24298832805984483,0.38284291534631054,0.5024956597222223,0.6947278911564627,1.0,1.0,0.286,0.2403258519420214,0.21785023158265554,0.02310000000000001,0.40466798159105866,0.22710976221235996,decision_sensitive,1.6340000000000001,0.21507982562363878,0.1342708320295392,0.07245112370779479
0.12,0.2,2,0.186,0.178,0.636,0.0,0.8785741287796793,0.17470823627753057,0.5859139788166814,0.765625,1.0,1.0,1.0,0.588,0.651792388400578,0.22261854640582793,0.3900246913580247,0.48177842565597667,0.6139982201074011,0.8444119795471148,1.0,0.178,0.8697339678208293,0.18153498171957283,0.5625,0.7346938775510203,1.0,1.0,1.0,0.582,0.9683636896090252,0.0788097753261517,0.8606604081632654,1.0,1.0,1.0,1.0,0.814,0.6981010870205523,0.24325459964829652,0.37671002315512836,0.500852810778237,0.6879833432480665,1.0,1.0,0.266,0.22678174037910154,0.20994048260377116,0.027007812500000006,0.3822278911564626,0.21794157942025139,decision_sensitive,1.556,0.19936724987201304,0.14389102705829254,0.07198453108643042
0.15,0.05,2,0.0,0.784,0.216,0.0,0.9993210391649955,0.013479677178370475,1.0,1.0,1.0,1.0,1.0,0.996,0.8853845152023686,0.23354144265217341,0.4262287334593573,1.0,1.0,1.0,1.0,0.784,0.9978410503447196,0.029950166538097178,1.0,1.0,1.0,1.0,1.0,0.994,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9274931756037577,0.17987763512280303,0.5776337015867336,1.0,1.0,1.0,1.0,0.836,0.11393652396262692,0.23302974936458773,0.0,0.0,0.11245653514235109,trivial,0.738,0.11245653514235107,0.0059976286242347816,0.0013579216700090485
0.15,0.08,2,0.004,0.536,0.46,0.0,0.994625845321598,0.03695682091973568,1.0,1.0,1.0,1.0,1.0,0.976,0.762158181690711,0.2835891095868671,0.35030658303211726,0.49117912737814795,1.0,1.0,1.0,0.536,0.9930961799120841,0.04296987059315349,1.0,1.0,1.0,1.0,1.0,0.972,0.9990722028885637,0.014559687978866427,1.0,1.0,1.0,1.0,1.0,0.994,0.8515264499649983,0.23580866136997453,0.4546076422158694,0.6783659913389084,1.0,1.0,1.0,0.662,0.23246766363088703,0.28025246785435254,0.0,0.49080372889896695,0.2309379982213731,trivial,1.488,0.22964553187473558,0.01581316197642871,0.010748309356803917
0.15,0.1,2,0.01,0.446,0.544,0.0,0.9875124535535208,0.06349961506841291,1.0,1.0,1.0,1.0,1.0,0.954,0.7147013217929131,0.2878036406813389,0.3449432892249528,0.4456679205246913,0.709141274238227,1.0,1.0,0.446,0.98581246543597,0.06772194601549353,1.0,1.0,1.0,1.0,1.0,0.948,0.9978840612860286,0.021236297800317015,1.0,1.0,1.0,1.0,1.0,0.988,0.8134755002661931,0.24557882717152396,0.4444444444444444,0.5964757003874136,1.0,1.0,1.0,0.57,0.2728111317606076,0.2834754491209847,0.0,0.5189136073863592,0.27111114364305683,decision_sensitive,1.7100000000000002,0.26968035878125424,0.029373796893978274,0.02296669639462413
0.15,0.12,2,0.016,0.354,0.63,0.0,0.9783601986712993,0.08526912829645052,1.0,1.0,1.0,1.0,1.0,0.918,0.6849168355606994,0.27430698206917403,0.3550216457643931,0.45446791231441847,0.6330061983471074,1.0,1.0,0.354,0.9729844984848982,0.09460535282085779,1.0,1.0,1.0,1.0,1.0,0.902,0.9967560377459652,0.026905803169485504,1.0,1.0,1.0,1.0,1.0,0.982,0.7713700631891554,0.25247517556842797,0.39890106463978164,0.5542184964845862,0.8573187462819751,1.0,1.0,0.478,0.2934433631105998,0.2695187372639969,0.0,0.5219939379101572,0.2880676629241987,decision_sensitive,1.894,0.28546033808955756,0.04165071751509861,0.03616411513397769
0.15,0.15,2,0.034,0.244,0.722,0.0,0.9573765709690887,0.11559546987672972,0.7981385866890988,1.0,1.0,1.0,1.0,0.842,0.6527040165665127,0.24703632728110717,0.35468845195355936,0.4644635581711182,0.6034066358024692,0.9420415224913494,1.0,0.244,0.9513269915237195,0.12484637398900758,0.7704351948245093,1.0,1.0,1.0,1.0,0.824,0.9938643089417335,0.03422212229753574,1.0,1.0,1.0,1.0,1.0,0.96,0.741578739725044,0.24424281254124922,0.42761493123926786,0.524105930285197,0.7458677685950413,1.0,1.0,0.38,0.30467255440257596,0.24356281793071344,0.0,0.4988845925044616,0.2986229749572067,decision_sensitive,2.04,0.2945077299418919,0.07230952515754625,0.05002099969290848
0.15,0.18,2,0.066,0.212,0.722,0.0,0.9317337812625532,0.14029586422096743,0.6824196597353497,1.0,1.0,1.0,1.0,0.752,0.6525928583708831,0.23336753234614452,0.3843520477453091,0.47265625,0.6074355450532825,0.8492712140831681,1.0,0.212,0.9243504745452362,0.1475645131095778,0.662520281233099,0.9521910052657132,1.0,1.0,1.0,0.736,0.988745265024456,0.046434203929922827,1.0,1.0,1.0,1.0,1.0,0.932,0.7304751036644073,0.2391458908511957,0.4099607438016529,0.5160680529300566,0.7346938775510203,1.0,1.0,0.326,0.27914092289167025,0.2277666674347557,0.057958477508650574,0.4556693771258503,0.2717576161743532,decision_sensitive,1.916,0.2643647622088504,0.10266209869661529,0.06115662520193322
0.15,0.2,2,0.104,0.186,0.71,0.0,0.912341375751941,0.15443309036188443,0.626736111111111,0.8696664863890391,1.0,1.0,1.0,0.69,0.6553024160529454,0.2210532867853698,0.4009009315648089,0.4818825489379425,0.6094480617984084,0.8444119795471148,1.0,0.186,0.9081847664445023,0.16001201576444618,0.604586052107918,0.8614367966103753,1.0,1.0,1.0,0.68,0.9829207339985135,0.059432037842111506,0.9595168860486372,1.0,1.0,1.0,1.0,0.896,0.7121556614184853,0.23977495622786865,0.402332361516035,0.5025502682141914,0.6982488235965019,1.0,1.0,0.286,0.2570389596989956,0.2159111305001216,0.055553547004591766,0.4324972855379713,0.252882350391557,decision_sensitive,1.828,0.24102703781908497,0.12065787332912707,0.06481338608299417
