alpha,pfail,budget_ref,n_failed_mean,n_failed_std,n_failed_p10,n_failed_p25,n_failed_p50,n_failed_p75,n_failed_p90,pr_post_cascade_mean,pr_post_cascade_std,pr_post_cascade_p10,pr_post_cascade_p25,pr_post_cascade_p50,pr_post_cascade_p75,pr_post_cascade_p90,feasibility_ratio_mean,feasibility_ratio_std,frac_infeasible,f_hopeless,f_trivial,f_ds,f_ambiguous,final_pr_degree_mean,final_pr_degree_std,final_pr_degree_p10,final_pr_degree_p25,final_pr_degree_p50,final_pr_degree_p75,final_pr_degree_p90,solved_frac_degree,final_pr_random_mean,final_pr_random_std,final_pr_random_p10,final_pr_random_p25,final_pr_random_p50,final_pr_random_p75,final_pr_random_p90,solved_frac_random,final_pr_betweenness_mean,final_pr_betweenness_std,final_pr_betweenness_p10,final_pr_betweenness_p25,final_pr_betweenness_p50,final_pr_betweenness_p75,final_pr_betweenness_p90,solved_frac_betweenness,spread_degree_random_mean,spread_degree_random_std,spread_degree_random_p25,spread_degree_random_p75,spread_betweenness_random_mean,cell_label,interestingness_degree,interestingness_betweenness,across_graph_std_pr_degree,within_graph_std_pr_degree,across_graph_std_nfailed,within_graph_std_nfailed
0.15,0.1,3,39.381,11.13875392492356,31.0,36.0,43.0,46.0,48.0,0.056102618883783796,0.22418186355127495,0.0,0.0,0.0,0.0,0.0,2.598716666666667,0.7000137044293411,0.941,0.006,0.682,0.312,0.0,0.9771630329663267,0.10387403580143985,1.0,1.0,1.0,1.0,1.0,0.931,0.6924032128131113,0.4534479022823101,0.00364922567582448,0.019439168224312534,1.0,1.0,1.0,0.679,0.9745617500347673,0.11263894819158031,1.0,1.0,1.0,1.0,1.0,0.931,0.28475982015321527,0.4303153565513346,0.0,0.8302221172022684,0.28215853722165585,trivial,0.2836634913453245,0.281197574519984,0.03990892183209964,0.05382682109486397,6.56328720992766,6.016697613610684
0.15,0.12,3,40.596,8.918900380652314,32.0,37.0,43.0,46.0,48.0,0.027604970800345272,0.1597966326124771,0.0,0.0,0.0,0.0,0.0,2.6791,0.5427393184372934,0.971,0.018,0.55,0.432,0.0,0.953688745929543,0.15244761708259963,0.8711111111111112,1.0,1.0,1.0,1.0,0.878,0.5650177361376204,0.48459290701674657,0.0027548209366391185,0.006315782028066998,1.0,1.0,1.0,0.544,0.9490343969523533,0.16340114938091674,0.8334150417645095,1.0,1.0,1.0,1.0,0.877,0.38867100979192254,0.45622040059828284,0.0,0.9794905008100679,0.38401666081473296,trivial,0.3858072455462446,0.3789270739197139,0.08149053976216182,0.08461893041097131,6.378619286334621,3.0660000000000003
0.15,0.15,3,41.113,7.678296100047198,32.0,37.0,43.0,46.0,48.0,0.015010755516616377,0.11778429793688755,0.0,0.0,0.0,0.0,0.0,2.715116666666667,0.45196249567856844,0.984,0.037,0.342,0.621,0.0,0.8986043736898635,0.2122405524583787,0.532147492589753,0.9503126027284681,1.0,1.0,1.0,0.738,0.35833548348107663,0.4668821836279788,0.002379535990481856,0.003785830178474851,0.011897679952409281,1.0,1.0,0.338,0.8928711870669854,0.22083881604093603,0.5194265164446997,0.9493754109138725,1.0,1.0,1.0,0.741,0.5402688902087869,0.43999453021166446,0.0,0.9919651968169058,0.5345357035859087,decision_sensitive,0.5341103268225139,0.5255329085135279,0.12118545913843583,0.14000606467332652,6.150652892173318,1.8210000000000002
0.15,0.18,3,41.599,6.1933996318661695,33.0,37.0,43.0,46.0,48.10000000000002,0.002720245988887398,0.04959292303266262,0.0,0.0,0.0,0.0,0.0,2.7508666666666666,0.3379790000050957,0.997,0.068,0.201,0.73,0.001,0.8267240081193531,0.2626920927556767,0.36570914127423826,0.6776628647101541,1.0,1.0,1.0,0.591,0.2181443638054265,0.3977247218031665,0.0021633315305570576,0.00330812854442344,0.00642791551882461,0.048822230553040594,1.0,0.198,0.8143760114622512,0.27576265841336933,0.33134846551859604,0.655328798185941,1.0,1.0,1.0,0.573,0.6085796443139267,0.3930102743049975,0.2256168850653053,0.9927679158448389,0.5962316476568248,decision_sensitive,0.5962786768139084,0.5834007437134817,0.14970378189767772,0.19192107470920733,5.8233408795982395,0.363
0.15,0.2,3,41.674,5.936137127796156,33.0,37.0,43.0,46.0,48.10000000000002,0.0009184027777777779,0.029027921016974483,0.0,0.0,0.0,0.0,0.0,2.755866666666667,0.3171514254526797,0.999,0.093,0.135,0.771,0.001,0.7796113292638802,0.28417249372369935,0.31123196389105895,0.5708641975308641,1.0,1.0,1.0,0.503,0.15143447508930513,0.3406144665290099,0.0021633315305570576,0.003333333333333333,0.005901087803793517,0.018115953186767387,1.0,0.128,0.7655855314347693,0.2960459281335175,0.271528656560449,0.5447845804988662,0.9540292049756625,1.0,1.0,0.486,0.628176854174575,0.3657203785823022,0.3154710144927536,0.990037640463745,0.6141510563454641,decision_sensitive,0.6117030287846226,0.5960413162361752,0.16366202078109626,0.21387911146685665,5.773501883605824,0.138
0.18,0.05,3,28.475,20.102372372434054,0.0,1.0,39.0,45.0,48.0,0.32055769927532257,0.45411860777938706,0.0,0.0,0.0,0.9428351542141911,1.0,1.8534000000000002,1.2967800276068413,0.667,0.0,0.956,0.044,0.0,0.9988036090872324,0.01793274338438276,1.0,1.0,1.0,1.0,1.0,0.995,0.956883990387711,0.20107019733853318,1.0,1.0,1.0,1.0,1.0,0.956,0.9988359111246196,0.017450984946096502,1.0,1.0,1.0,1.0,1.0,0.995,0.04191961869952132,0.196189745544175,0.0,0.0,0.04195192073690842,trivial,0.04191961869952132,0.04195192073690842,0.0062269458665196835,0.0031969789940946795,9.184327683614082,17.486733174792274
0.18,0.08,3,35.171,16.186344831369432,1.0,33.0,42.0,46.0,48.0,0.15952070669429003,0.35529244790059533,0.0,0.0,0.0,0.0,0.945216049382716,2.3055333333333334,1.041910075027804,0.832,0.001,0.842,0.157,0.0,0.9937573234800656,0.05196529783430899,1.0,1.0,1.0,1.0,1.0,0.979,0.8522310771533977,0.34567856294076543,0.015520000000000003,1.0,1.0,1.0,1.0,0.84,0.9940954146705271,0.05272020261490122,1.0,1.0,1.0,1.0,1.0,0.983,0.141526246326668,0.33465326566808784,0.0,0.0,0.14186433751712946,trivial,0.14107135413199398,0.14150494578159226,0.016608199195805938,0.01753398330335694,8.27373307522064,12.186020769637441
0.18,0.1,3,37.883,13.296665409041472,30.0,34.0,42.0,46.0,48.0,0.09278388824201023,0.28014932515872853,0.0,0.0,0.0,0.0,6.250000000001422e-05,2.4935,0.8486436727704586,0.901,0.004,0.734,0.262,0.0,0.9876073907946789,0.07450260361713613,1.0,1.0,1.0,1.0,1.0,0.957,0.7453499077384288,0.42643303857159354,0.004774305555555555,0.17905285804877868,1.0,1.0,1.0,0.73,0.986076456022219,0.08174487007165335,1.0,1.0,1.0,1.0,1.0,0.956,0.24225748305625008,0.41141109621393374,0.0,0.5689409243954698,0.24072654828379042,trivial,0.24122667963206648,0.23961451512253287,0.027479963586617088,0.03099685529502396,7.243660055524416,8.770702960822533
0.18,0.12,3,39.623,10.865489910721928,31.0,37.0,43.0,46.0,48.0,0.05213509695898895,0.2142511325064316,0.0,0.0,0.0,0.0,0.0,2.608216666666667,0.6793918749309725,0.944,0.009,0.611,0.377,0.003,0.9735351779208177,0.1114296989385677,1.0,1.0,1.0,1.0,1.0,0.919,0.6318557647111774,0.46785367369554437,0.00345124716553288,0.011829425845348485,1.0,1.0,1.0,0.604,0.9695058641557893,0.12293229966882871,1.0,1.0,1.0,1.0,1.0,0.915,0.34167941320964,0.44670283564147933,0.0,0.9507402377479335,0.3376500994446117,trivial,0.3391869416639024,0.3344421082329887,0.05636145951242037,0.05417665535828171,7.050614937719971,5.273171731385453
0.18,0.15,3,40.79,8.49622857507965,32.0,37.0,43.0,46.0,48.0,0.02311839219089655,0.14448258537539113,0.0,0.0,0.0,0.0,0.0,2.6911499999999995,0.5118911122820295,0.975,0.02,0.415,0.564,0.001,0.9382205959293727,0.16620957915197496,0.7583406934726546,1.0,1.0,1.0,1.0,0.812,0.4362177537297224,0.480546885149696,0.0027548209366391185,0.0046022353714661405,0.03621036817742415,1.0,1.0,0.412,0.9321601548861287,0.1751059380675616,0.7182368083269155,1.0,1.0,1.0,1.0,0.807,0.5020028421996503,0.4542798757997702,0.0,0.9906385827976737,0.49594240115640625,decision_sensitive,0.498379939070567,0.4906094730232886,0.08684391958774498,0.10339346485017303,6.40066402805209,2.595089917790225
0.18,0.18,3,41.422,6.778489212206508,33.0,37.0,43.0,46.0,48.10000000000002,0.007204465221140485,0.08023172339586189,0.0,0.0,0.0,0.0,0.0,2.737033333333333,0.3836899486130262,0.992,0.037,0.261,0.7,0.002,0.8866751881970434,0.2175283492303931,0.5440839002267575,0.8782833543175645,1.0,1.0,1.0,0.695,0.28323526718104136,0.4323487742607418,0.0022675736961451243,0.0036730945821854917,0.008255495293847566,1.0,1.0,0.253,0.8763103564115927,0.22987142148362982,0.4855832773516225,0.85473650147929,1.0,1.0,1.0,0.676,0.603439921016002,0.4170593414569396,0.0,0.9933941516935556,0.5930750892305514,decision_sensitive,0.5965426600996606,0.585853389674178,0.10846626838757278,0.15698681884780266,6.0069056926174555,0.8310204900826086
0.18,0.2,3,41.64,6.066003626771088,33.0,37.0,43.0,46.0,48.10000000000002,0.0018585820338042605,0.04148190665334471,0.0,0.0,0.0,0.0,0.0,2.7525833333333334,0.3278816584446962,0.998,0.056,0.191,0.752,0.001,0.8487667046516011,0.24398589180131044,0.4435038478949751,0.7511111111111112,1.0,1.0,1.0,0.61,0.2092913124323095,0.3895564075831253,0.0021633315305570576,0.003569303985722784,0.006920415224913495,0.04528070914675885,1.0,0.183,0.8343537720584336,0.25534494656415013,0.4049586776859504,0.7119140625,1.0,1.0,1.0,0.588,0.6394753922192916,0.38847089190193407,0.29016632111714125,0.9919744801512287,0.6250624596261241,decision_sensitive,0.6286529698520472,0.6133668792031169,0.12838920930230727,0.1828676050178433,5.833060946021394,0.23800000000000004
0.2,0.05,3,26.011,20.716584636469403,0.0,1.0,36.5,45.0,48.0,0.3768294031272769,0.46704691515757885,0.0,0.0,0.0,0.948060941828255,1.0,1.6870999999999998,1.3325071319383874,0.605,0.0,0.97,0.03,0.0,0.9991305145050469,0.014318158916645495,1.0,1.0,1.0,1.0,1.0,0.996,0.9706974601028368,0.16607726684472593,1.0,1.0,1.0,1.0,1.0,0.969,0.999162816542434,0.013709199306998994,1.0,1.0,1.0,1.0,1.0,0.996,0.02843305440221018,0.16184385588425604,0.0,0.0,0.028465356439597286,trivial,0.028277466381757297,0.0283097684191444,0.004452029082664574,0.0026084564848592325,9.446659674191718,18.05764369688402
0.2,0.08,3,33.717,17.252852256945804,1.0,32.0,41.0,46.0,48.0,0.19269985214335775,0.3799437573435565,0.0,0.0,0.0,0.0,0.948060941828255,2.2089333333333334,1.1126238637662875,0.795,0.001,0.876,0.123,0.0,0.9957944745523396,0.044128369496594405,1.0,1.0,1.0,1.0,1.0,0.986,0.8857326039840725,0.3081174803016108,0.09405588197314059,1.0,1.0,1.0,1.0,0.874,0.9962095763087256,0.04277115244779983,1.0,1.0,1.0,1.0,1.0,0.988,0.11006187056826719,0.29952012263544625,0.0,0.0,0.11047697232465326,trivial,0.10953254925529313,0.110043151470816,0.014313853425397798,0.011710593856205005,8.522312538272695,13.628863663987893
0.2,0.1,3,36.795,14.474217595434995,2.0,33.0,42.0,46.0,48.0,0.11754707655709874,0.30856075842984143,0.0,0.0,0.0,0.0,0.8922591510429349,2.42135,0.9288912206077858,0.873,0.003,0.783,0.214,0.0,0.9914341717213059,0.06125174490455998,1.0,1.0,1.0,1.0,1.0,0.97,0.7956762121567776,0.39263280185589716,0.008264462809917356,1.0,1.0,1.0,1.0,0.779,0.9912572731032238,0.06279199788130937,1.0,1.0,1.0,1.0,1.0,0.968,0.19575795956452816,0.38094492433377564,0.0,0.0,0.19558106094644598,trivial,0.19491044880901712,0.19482905065007178,0.022719229354147805,0.021999858500744124,7.5840144382773955,10.187312688933753
0.2,0.12,3,39.072,11.672395469654035,30.0,36.0,43.0,46.0,48.0,0.06436155549587863,0.23488821678698502,0.0,0.0,0.0,0.0,0.0,2.5725499999999997,0.7362156219100789,0.93,0.005,0.679,0.316,0.0,0.9829070913523419,0.08812503699725634,1.0,1.0,1.0,1.0,1.0,0.942,0.6977109906329632,0.4456543308983541,0.004319327567857146,0.04281277728482698,1.0,1.0,1.0,0.671,0.9805570721022018,0.09626057383938529,1.0,1.0,1.0,1.0,1.0,0.941,0.28519610071937895,0.4283301609299444,0.0,0.8597628769855672,0.2828460814692388,trivial,0.28381197227540467,0.2809688400776062,0.03905160316631001,0.03792777486522972,7.17828781813602,6.250968150055547
0.2,0.15,3,40.641,8.83357905947527,32.0,37.0,43.0,46.0,48.0,0.026710378997232963,0.15466418953432684,0.0,0.0,0.0,0.0,0.0,2.68025,0.5360495351799744,0.971,0.012,0.484,0.504,0.0,0.9580709348762713,0.13799289305816712,0.882105501033058,1.0,1.0,1.0,1.0,0.873,0.5019513167716932,0.48626540993018535,0.0028355387523629487,0.005555555555555556,0.3497255353840597,1.0,1.0,0.479,0.9552687853046696,0.14090605231573303,0.8650238407964592,1.0,1.0,1.0,1.0,0.865,0.4561196181045781,0.4631348173334208,0.0,0.9877777777777778,0.4533174685329765,decision_sensitive,0.4535672895998429,0.4489350206526673,0.07052458062237765,0.0764664294224016,6.511483625104189,2.89310752233276
0.2,0.18,3,41.355,6.993924148859494,33.0,37.0,43.0,46.0,48.0,0.008979018190047781,0.08933968407096288,0.0,0.0,0.0,0.0,0.0,2.7316,0.4002239595248862,0.99,0.03,0.315,0.654,0.001,0.9197408054117564,0.18728298129750032,0.6694214876033059,1.0,1.0,1.0,1.0,0.764,0.3375017736397704,0.45437253862517907,0.0026020144628099173,0.004326663061114115,0.01177653476331361,1.0,1.0,0.305,0.9147317401988989,0.19411005422117605,0.6400000000000001,1.0,1.0,1.0,1.0,0.752,0.5822390317719858,0.43594371878512517,0.0,0.9922332936744002,0.5772299665591286,decision_sensitive,0.5758456730998907,0.5685590187460605,0.09280718920725042,0.12462488853774911,6.1139901046697815,0.9600204900826087
0.2,0.2,3,41.596,6.178736440405919,33.0,37.0,43.0,46.0,48.0,0.002690163476850111,0.04905172390764916,0.0,0.0,0.0,0.0,0.0,2.7496833333333335,0.33719127402377685,0.997,0.044,0.228,0.728,0.0,0.8890318746056678,0.2162673047583079,0.5377777777777777,0.8824609733700643,1.0,1.0,1.0,0.69,0.2473185749287976,0.4131540981571139,0.0023581355457536935,0.003944773175542406,0.00840875843912773,0.22388584176085663,1.0,0.221,0.8825176454449877,0.2202833191550038,0.5193113963551206,0.8645606836569133,1.0,1.0,1.0,0.67,0.6417132996768702,0.4056396719171286,0.20726685570258346,0.9927764462809917,0.6351990705161901,decision_sensitive,0.6325940451000847,0.6238177271983679,0.110076808822341,0.15422410971995168,5.821510456917517,0.3655825756949559
0.25,0.05,3,19.539,20.914264964373,0.0,1.0,3.0,43.0,47.0,0.5256623657448054,0.46813654167141816,0.0,0.0,0.87890625,0.9518143961927423,1.0,1.2615166666666664,1.3415908383333572,0.441,0.0,0.986,0.014,0.0,0.9995244538989863,0.01002697013901675,1.0,1.0,1.0,1.0,1.0,0.997,0.986775753304972,0.11093838837622037,1.0,1.0,1.0,1.0,1.0,0.985,0.999747793585593,0.005646868161766586,1.0,1.0,1.0,1.0,1.0,0.998,0.012748700594014327,0.10722541775407317,0.0,0.0,0.012972040280620899,trivial,0.012593112573561441,0.012816452260168011,0.003138547965557173,0.0014266383030410504,9.252403957891161,18.245407262701676
0.25,0.08,3,28.667,19.810000277637556,1.0,2.0,39.0,45.0,48.0,0.310727583743149,0.4357612164805537,0.0,0.0,0.0,0.8824609733700643,0.9506249999999999,1.8642166666666666,1.2745883203563764,0.662,0.0,0.938,0.062,0.0,0.9984461986102349,0.02533361654828469,1.0,1.0,1.0,1.0,1.0,0.994,0.9423078734873361,0.22653756117075205,1.0,1.0,1.0,1.0,1.0,0.937,0.9984876971693433,0.0277989413541045,1.0,1.0,1.0,1.0,1.0,0.997,0.056138325122898715,0.22152166725008215,0.0,0.0,0.056179823682007024,trivial,0.05598273710244583,0.05602423566155414,0.007874410699131725,0.004661404169295131,9.465210562898218,16.67983088551968
0.25,0.1,3,32.589,17.808707954256537,2.0,30.0,41.0,46.0,48.0,0.21536022973256116,0.3850986319271357,0.0,0.0,0.0,0.00041649312786339016,0.9151108927989212,2.1272666666666664,1.1439514247651525,0.761,0.0,0.878,0.122,0.0,0.9975634313414534,0.02872190183617787,1.0,1.0,1.0,1.0,1.0,0.989,0.8872879491605153,0.30773892974326533,0.05776208472807115,1.0,1.0,1.0,1.0,0.876,0.9972880231431281,0.031136465030681976,1.0,1.0,1.0,1.0,1.0,0.986,0.11027548218093805,0.302063404841129,0.0,0.0,0.11000007398261274,trivial,0.11018519607916792,0.10996947566780313,0.008939500484920622,0.007074627922379786,8.47990442163118,14.684010380600862
0.25,0.12,3,35.964,15.30028444180042,3.0,33.0,42.0,46.0,48.0,0.1368450359743456,0.321391108105832,0.0,0.0,0.0,0.0,0.8711111111111112,2.3531,0.9767072522852825,0.846,0.001,0.806,0.193,0.0,0.9935937072204588,0.05259594350464103,1.0,1.0,1.0,1.0,1.0,0.978,0.8190946580769075,0.37425126952409693,0.010994452877569762,1.0,1.0,1.0,1.0,0.797,0.9923182975437337,0.06179836191830854,1.0,1.0,1.0,1.0,1.0,0.974,0.17449904914355102,0.3644722582357973,0.0,0.0,0.17322363946682598,trivial,0.17361774443168693,0.17229825761997564,0.01824223445582471,0.017442329961471038,8.065054494546208,11.436588436945845
0.25,0.15,3,39.033,11.699055987557287,30.0,36.0,43.0,46.0,48.0,0.06458599103608145,0.23052224966549026,0.0,0.0,0.0,0.0,0.0,2.5660499999999997,0.7349931275188905,0.927,0.002,0.622,0.376,0.0,0.9815700662163446,0.08569064685962569,1.0,1.0,1.0,1.0,1.0,0.93,0.6438662695035962,0.46419228836375676,0.003785830178474851,0.01474684518313327,1.0,1.0,1.0,0.615,0.9816218863578559,0.08693683166701278,1.0,1.0,1.0,1.0,1.0,0.928,0.33770379671274836,0.4469681800472145,0.0,0.9518852355757117,0.3377556168542596,trivial,0.33664326949466317,0.33693010248657185,0.03744707604404666,0.038104365535892554,7.2957255293767735,6.460027775861809
0.25,0.18,3,40.349,9.401978462004685,32.0,37.0,43.0,46.0,48.0,0.03315109957209972,0.16701958172001174,0.0,0.0,0.0,0.0,0.0,2.65795,0.5757119917979823,0.962,0.011,0.45,0.539,0.0,0.9622775165179317,0.12779881592153483,0.9045867043426532,1.0,1.0,1.0,1.0,0.873,0.47699458524549737,0.4806753070545653,0.003031816998810232,0.00642791551882461,0.14748518994137566,1.0,1.0,0.444,0.9602760822435358,0.12992253135043058,0.8824609733700643,1.0,1.0,1.0,1.0,0.86,0.4852829312724341,0.4609315459447591,0.0,0.9864810623208088,0.4832814969980384,decision_sensitive,0.4822393125978919,0.4791192806258272,0.057759736526804016,0.07359639660765879,6.6985744005721095,3.76933301609382
0.25,0.2,3,40.96,7.989267801244368,32.0,37.0,43.0,46.0,48.0,0.018007322056489312,0.12304465199245093,0.0,0.0,0.0,0.0,0.0,2.7022,0.47428149634766253,0.979,0.013,0.363,0.624,0.0,0.948236762104628,0.14533200815715497,0.8264462809917354,1.0,1.0,1.0,1.0,0.819,0.391790742873986,0.46696740654677643,0.002831020408163265,0.0052596975673898745,0.023117758999379644,1.0,1.0,0.354,0.9432626553464415,0.15143805151688874,0.8042944150512858,1.0,1.0,1.0,1.0,0.798,0.5564460192306421,0.4477011217458877,0.0,0.9904051645147854,0.5514719124724554,decision_sensitive,0.5531075504188804,0.5472083822537527,0.06738800659486964,0.09032500116765667,6.304458739654023,2.198695184307628
0.3,0.05,3,15.385,19.825407309813336,0.0,1.0,2.0,39.0,46.0,0.6178534625783197,0.4414639849877089,0.0,0.0,0.9000657462195923,0.9518143961927423,1.0,0.9888166666666667,1.265724074613245,0.336,0.0,0.993,0.007,0.0,0.9999403122130396,0.0018865495700700462,1.0,1.0,1.0,1.0,1.0,0.999,0.9932086259390532,0.08094805318689116,1.0,1.0,1.0,1.0,1.0,0.993,0.9998824609733701,0.0037150514610610193,1.0,1.0,1.0,1.0,1.0,0.999,0.006731686273986249,0.08032125001269536,0.0,0.0,0.006673835034316828,trivial,0.006731686273986249,0.006673835034316828,0.0005938859817440877,0.0001790633608815424,8.119795256039405,17.36291213265024
0.3,0.08,3,24.472,20.58531554288153,1.0,2.0,33.0,45.0,47.0,0.4036063557629403,0.4504552787140264,0.0,0.0,0.0,0.8948137326515705,0.9506249999999999,1.5822166666666666,1.318228663248949,0.553,0.0,0.969,0.031,0.0,0.9995503287495869,0.007235942371455331,1.0,1.0,1.0,1.0,1.0,0.995,0.971682880620455,0.16061542036853868,1.0,1.0,1.0,1.0,1.0,0.968,0.9996547291092746,0.008096790272542688,1.0,1.0,1.0,1.0,1.0,0.998,0.027867448129131854,0.15805490754561757,0.0,0.0,0.02797184848881952,trivial,0.027732780741354674,0.027837181101042344,0.002248088608173395,0.001349013751239314,8.943322425139328,18.26252387247491
0.3,0.1,3,28.786,19.35345457534649,2.0,3.0,38.0,45.0,48.0,0.29836598893934424,0.41894913164950404,0.0,0.0,0.0,0.8402777777777777,0.9168742297922642,1.8754833333333332,1.2454667976974203,0.662,0.0,0.934,0.066,0.0,0.9991817514776435,0.009885781256525,1.0,1.0,1.0,1.0,1.0,0.992,0.9403726465773159,0.22799102473742278,1.0,1.0,1.0,1.0,1.0,0.929,0.9992381424505338,0.009907479351074742,1.0,1.0,1.0,1.0,1.0,0.992,0.058809104900327695,0.2248378558106718,0.0,0.0,0.0588654958732181,trivial,0.05831179688760396,0.058368187860494365,0.0034544716067010693,0.0022196675138097034,8.652340954909254,16.850215542636167
0.3,0.12,3,33.014,17.354705529048886,2.0,30.0,41.0,46.0,48.0,0.2011601452135049,0.3680914494422953,0.0,0.0,0.0,0.0004526935264825713,0.87890625,2.1559,1.11251300666554,0.769,0.0,0.875,0.125,0.0,0.9976313150064378,0.027828284012037567,1.0,1.0,1.0,1.0,1.0,0.987,0.887686648597489,0.3037375841949739,0.11796962334050871,1.0,1.0,1.0,1.0,0.87,0.9968921461135085,0.036697569562001944,1.0,1.0,1.0,1.0,1.0,0.985,0.10994466640894884,0.29880093811327924,0.0,0.0,0.10920549751601963,trivial,0.10946101293016013,0.10872184403723092,0.009541463202147597,0.006503053276919111,8.213623073893762,14.534632617600812
0.3,0.15,3,37.21,13.871405840793498,4.0,33.0,42.0,46.0,48.0,0.10476075729265938,0.2819273747564914,0.0,0.0,0.0,0.0,0.796463151140906,2.4401666666666664,0.8806969935479764,0.878,0.001,0.729,0.27,0.0,0.9921266110616681,0.05445667602226544,1.0,1.0,1.0,1.0,1.0,0.962,0.7564313355814718,0.4108418152573829,0.006192879126372854,0.5872304398019427,1.0,1.0,1.0,0.717,0.9915780422316641,0.05993164918229825,1.0,1.0,1.0,1.0,1.0,0.964,0.2356952754801962,0.40090809893388807,0.0,0.3952015363968716,0.2351467066501922,trivial,0.23437174875193706,0.23391552302050883,0.01946900088528168,0.02046327512198478,7.705004866967964,9.587565230202593
0.3,0.18,3,39.368,11.027809211262227,31.0,36.0,43.0,46.0,48.0,0.05472209733296752,0.20962440968692067,0.0,0.0,0.0,0.0,0.0,2.59005,0.6889743970005142,0.936,0.006,0.576,0.417,0.001,0.9801896064087697,0.08782559225924404,1.0,1.0,1.0,1.0,1.0,0.92,0.6093531777806166,0.46554185667243314,0.003966490299823633,0.013699410963633358,1.0,1.0,1.0,0.559,0.9789066602367341,0.08905744816949826,1.0,1.0,1.0,1.0,1.0,0.912,0.3708364286281529,0.4486787640158059,0.0,0.9533333333333334,0.3695534824561173,trivial,0.36747511972801666,0.365565852296328,0.03695068296856574,0.044512880443751186,6.959394801274031,5.929141812997846
0.3,0.2,3,40.201,9.529669406647852,32.0,37.0,43.0,46.0,48.0,0.034797949699855425,0.16642710151562876,0.0,0.0,0.0,0.0,0.0,2.646583333333333,0.5828409767395105,0.958,0.006,0.46,0.533,0.001,0.9712648955647994,0.10349769024434949,0.9403122130394859,1.0,1.0,1.0,1.0,0.88,0.49739515984832094,0.4748259413425822,0.0031644692168401995,0.007984126984126984,0.3688995334321278,1.0,1.0,0.442,0.9678553938806077,0.10921098343681303,0.9147490956615091,1.0,1.0,1.0,1.0,0.864,0.47386973571647845,0.4575857149752346,0.0,0.9861931011701912,0.4704602340322868,decision_sensitive,0.47116868575601045,0.46778482959887924,0.04593109322977945,0.05736129146470618,6.685050411178662,3.95628148739571
0.05,0.05,4,36.632,15.009949233758254,0.0,33.0,42.0,46.0,48.0,0.128,0.33408980828513757,0.0,0.0,0.0,0.0,1.0,1.7723633333333333,0.6920968326518094,0.872,0.0,0.98,0.02,0.0,0.9999091400757165,0.002871806106780844,1.0,1.0,1.0,1.0,1.0,0.999,0.9823749572970444,0.12522251746624585,1.0,1.0,1.0,1.0,1.0,0.979,0.9997916010490867,0.004693348324933433,1.0,1.0,1.0,1.0,1.0,0.998,0.017534182778672244,0.12454237127460475,0.0,0.0,0.017416643752042306,trivial,0.017364306235462364,0.01724676720883243,0.00090404483198438,0.00027257977285018923,8.248392328205538,10.043860450628426
0.05,0.08,4,40.242,9.801705769915765,32.0,37.0,43.0,46.0,48.0,0.038,0.19119623427254,0.0,0.0,0.0,0.0,0.0,1.9538166666666665,0.4128142705193759,0.962,0.0,0.911,0.089,0.0,0.9991246537988061,0.015637661410755545,1.0,1.0,1.0,1.0,1.0,0.995,0.9232153360596537,0.25149326050563814,1.0,1.0,1.0,1.0,1.0,0.908,0.9984803788683143,0.02099670324754587,1.0,1.0,1.0,1.0,1.0,0.991,0.07590931773915247,0.2489086775782125,0.0,0.0,0.0752650428086607,trivial,0.07553644504027016,0.07489217010977837,0.004874837183434248,0.002626038603581747,6.6985696980773435,3.9879999999999995
0.05,0.1,4,41.193,7.462556599450352,32.0,37.0,43.0,46.0,48.10000000000002,0.013,0.11327400407860577,0.0,0.0,0.0,0.0,0.0,2.00469,0.2703956227250894,0.987,0.002,0.815,0.183,0.0,0.9958378827672938,0.04563561325788214,1.0,1.0,1.0,1.0,1.0,0.986,0.8336973583674768,0.35619795606809274,0.01900224675704616,1.0,1.0,1.0,1.0,0.811,0.9935759871564064,0.050772983791990564,1.0,1.0,1.0,1.0,1.0,0.978,0.16214052439981697,0.34978406421430197,0.0,0.0,0.15987862878892964,trivial,0.1611847971915585,0.15872529798891843,0.01681659028559503,0.011043601329673015,6.068957983047831,1.4170000000000003
0.05,0.12,4,41.522,6.500885785798732,33.0,37.0,43.0,46.0,48.10000000000002,0.005,0.07053367989832944,0.0,0.0,0.0,0.0,0.0,2.02025,0.20224076342045613,0.995,0.002,0.694,0.304,0.0,0.9892254471337795,0.06689914840920669,1.0,1.0,1.0,1.0,1.0,0.961,0.7209934486948062,0.42826685317344587,0.006571532160696119,0.18523242630385486,1.0,1.0,1.0,0.689,0.9857137822888942,0.07298687195231789,1.0,1.0,1.0,1.0,1.0,0.946,0.26823199843897316,0.4155930274787827,0.0,0.736343049163562,0.2647203335940881,trivial,0.26747272142099576,0.2638295686868372,0.026782689107302818,0.02605334830934781,5.927201363206754,0.594
